code,taxon,tvk
2,Centaurea nigra sens. lat. (=nigra/debeauxii),NHMSYS0021232322
1,Jacobaea vulgaris,NHMSYS0021241522
2,Jacobaea maritima,NHMSYS0021241527
2,Jacobaea aquatica,NHMSYS0021241532
2,Jacobaea erucifolia,NHMSYS0021241547
3,Jacobaea paludosa,NHMSYS0021241552
4,Aconitum lycoctonum subsp. vulparia,NHMSYS0100000362
4,Agrostis lachnantha,NHMSYS0100000405
2,Allium sativum,NHMSYS0100000446
4,Angelica pachycarpa,NHMSYS0100000506
2,Barbarea intermedia,NHMSYS0100000754
3,Bassia scoparia,NHMSYS0100000757
4,Brachiaria platyphylla,NHMSYS0100000796
4,Bromus japonicus,NHMSYS0100000816
3,Cakile maritima subsp. integrifolia,NHMSYS0100000836
4,Callitriche truncata subsp. occidentalis,NHMSYS0100000852
3,Carduus crispus subsp. multiflorus,NHMSYS0100000873
4,Carex buchananii,NHMSYS0100000892
3,Carex magellanica subsp. irrigua,NHMSYS0100000911
3,Catananche caerulea,NHMSYS0100000961
4,Celastrus orbiculatus,NHMSYS0100000968
3,Cerastium alpinum subsp. lanatum,NHMSYS0100000979
3,Cochlearia megalosperma,NHMSYS0100001049
3,Cochlearia pyrenaica subsp. alpina,NHMSYS0100001055
3,Coincya monensis subsp. cheiranthos,NHMSYS0100001058
3,Cortaderia richardii,NHMSYS0100001080
4,Cotoneaster marginatus,NHMSYS0100001111
4,Cotoneaster rotundifolius,NHMSYS0100001124
4,Crocus ancyrensis,NHMSYS0100001153
4,Crocus longiflorus,NHMSYS0100001157
4,Crocus serotinus,NHMSYS0100001159
4,Crocus vernus subsp. albiflorus,NHMSYS0100001161
3,Deschampsia cespitosa subsp. parviflora,NHMSYS0100001286
3,Deutzia scabra,NHMSYS0100001289
2,Dipsacus fullonum,NHMSYS0100001301
3,Elaeagnus macrophylla,NHMSYS0100001374
4,Eleocharis parvula,NHMSYS0100001375
1,Elytrigia repens,NHMSYS0100001391
3,Erica arborea,NHMSYS0100001467
3,Erodium manescavii,NHMSYS0100001480
3,Erythronium dens-canis,NHMSYS0100001496
3,Euphorbia oblongata,NHMSYS0100001501
4,Euphrasia cambrica x scottica,NHMSYS0100001517
3,Fascicularia bicolor,NHMSYS0100001565
3,Genista hispanica subsp. occidentalis,NHMSYS0100001652
3,Helleborus argutifolius,NHMSYS0100001725
3,Helleborus viridis subsp. occidentalis,NHMSYS0100001728
4,Hordeum murinum subsp. leporinum,NHMSYS0100001776
4,Huperzia selago subsp. arctica,NHMSYS0100001780
3,Hydrangea macrophylla,NHMSYS0100001789
4,Inula oculus-christi,NHMSYS0100001814
3,Ipomoea purpurea,NHMSYS0100001817
4,Iris unguicularis,NHMSYS0100001818
4,Jasminum beesianum,NHMSYS0100001832
3,Juniperus communis subsp. nana,NHMSYS0100001856
3,Kalmia latifolia,NHMSYS0100001861
3,Legousia speculum-veneris,NHMSYS0100001924
3,Linum perenne subsp. anglicum,NHMSYS0100001951
3,Lonicera tatarica,NHMSYS0100001958
3,Lysimachia terrestris,NHMSYS0100001992
4,Maianthemum kamtschaticum,NHMSYS0100001997
3,Minuartia hybrida subsp. tenuifolia,NHMSYS0100002058
3,Myosotis laxa subsp. caespitosa,NHMSYS0100002084
4,Ononis alopecuroides,NHMSYS0100002175
3,Onopordum nervosum,NHMSYS0100002179
3,Oxalis decaphylla,NHMSYS0100002273
3,Pachysandra terminalis,NHMSYS0100002282
3,Pancratium maritimum,NHMSYS0100002286
3,Parietaria officinalis,NHMSYS0100002300
4,Phytolacca polyandra,NHMSYS0100002347
3,Rapistrum rugosum subsp. linnaeanum,NHMSYS0100002663
3,Sasa ramosa,NHMSYS0100002861
3,Saxifraga paniculata,NHMSYS0100002873
3,Sedum kamtschaticum,NHMSYS0100002914
3,Sempervivum arachnoideum,NHMSYS0100002926
4,Setaria parviflora,NHMSYS0100002955
3,Silene quadrifida,NHMSYS0100002974
4,Solanum scabrum,NHMSYS0100003012
3,Symphoricarpos orbiculatus,NHMSYS0100003089
3,Thymus polytrichus subsp. britannicus,NHMSYS0100003112
3,Trifolium incarnatum subsp. molinerii,NHMSYS0100003139
3,Urtica dioica subsp. galeopsifolia,NHMSYS0100003185
2,Vigna radiata,NHMSYS0100003218
3,Watsonia borbonica subsp. ardernei,NHMSYS0100003239
